date,platform,channel,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,creative_id,creative_name,landing_page,geo,device,currency,spend,impressions,reach,frequency,clicks,link_clicks,ctr,cpc,video_views,video_view_rate,completed_views,listen_starts,completed_listens,sessions,accounts_created,new_activated_users,conversion_value,source_file,source_grain,attribution_notes,data_confidence,notes
2026-03-20,linkedin,paid_social,,urn:li:sponsoredCampaign:564506774,KV_Video TL ads_03/26_Sales_UK/NA_Cold,,,,,,,,,,USD,135.76,1929,,,43,,0.022291,3.1572,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=6; reactions=2; comments=0; shares=0
2026-03-20,other,influencer,Growi UGC,,,,,,,,,,,,USD,,87093,,,,,,,87093,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=935; comments=19; shares=8; saves=51; posts=25; tiktok_views=14157; ig_views=72661
2026-03-20,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,216,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-03-20,podscribe,audio,,decoderwithnilaypatel_us_granola_4212,Decoder with Nilay Patel,,Decoder with Nilay Patel,,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0.1
2026-03-20,podscribe,audio,,earnyourhappy_us_granola_786,Earn Your Happy,,Earn Your Happy,,,,,,,,USD,105.68,1618,701,,,,,,,,,1618,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=1; visits=3
2026-03-20,podscribe,audio,,goodguys_us_granola_2228030,Good Guys,,Good Guys,,,,,,,,USD,0,2617,2617,,,,,,,,,2617,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=4.8; visits=5.7
2026-03-20,podscribe,audio,,negotiateanything_us_granola_11861,Negotiate Anything,,Negotiate Anything,,,,,,,,USD,95.01,3167,1839,,,,,,,,,3167,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=4; visits=4
2026-03-20,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,319,251,,,,,,,,,319,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=4; visits=7
2026-03-20,podscribe,audio,,profgmarkets_us_granola_2378129,Prof G Markets,,Prof G Markets,,,,,,,,USD,0,4474,4304,,,,,,,,,4474,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=38.6; visits=56
2026-03-20,podscribe,audio,,stackingbenjamins_us_granola_1654,Stacking Benjamins,,The Stacking Benjamins Show,,,,,,,,USD,237.96,8239,6427,,,,,,,,,8239,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Cumulus Media; visitors=4; visits=6
2026-03-20,podscribe,audio,,successstorywithscottclary_us_granola_185942,Success Story with Scott Clary,,Success Story with Scott D. Clary,,,,,,,,USD,87.79000000000269,19257,17854,,,,,,,,,19257,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=9; visits=11
2026-03-20,podscribe,audio,,theaixrpodcast_us_granola_1235332,The AI XR Podcast,,The AI XR Podcast,,,,,,,,USD,120.18,2817,432,,,,,,,,,2817,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=True Native Media; visitors=0; visits=2
2026-03-20,podscribe,audio,,themindsofmadnesstruecrimestories_us_granola_1729,The Minds of Madness - True Crime Stories,,The Minds of Madness - True Crime Stories,,,,,,,,USD,0,300,300,,,,,,,,,300,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Audioboom; visitors=3; visits=6
2026-03-20,podscribe,audio,,thenextbigidea_us_granola_20076,The Next Big Idea,,The Next Big Idea,,,,,,,,USD,239.03,2526,1866,,,,,,,,,2526,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=5; visits=5.7
2026-03-20,podscribe,audio,,theskinnyconfidentialhimandhershow_us_granola_448,The Skinny Confidential Him And Her Show,,The Bossticks,,,,,,,,USD,0,7720,7720,,,,,,,,,7720,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=11.5; visits=14.4
2026-03-20,podscribe,audio,,thevergecast_us_granola_2516,The Vergecast,,The Vergecast,,,,,,,,USD,0,867,319,,,,,,,,,867,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0.1
2026-03-20,podscribe,audio,,todayexplained_us_granola_2567,"Today, Explained",,"Today, Explained",,,,,,,,USD,0,65463,62833,,,,,,,,,65463,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=37.2; visits=46.6
2026-03-20,youtube,video,Andy Malone,a3f71d5e-7758-41f2-867f-181ff72253b6,Dedicated video: Andy Malone 2026-03-20,,,,,,,https://www.youtube.com/watch?v=XFjqDxoiYxE&feature=youtu.be,,,USD,9000,1789,,,0,,,,1789,,,,,,1199,334,,activities + activity_uplifts,campaign,Dedicated video activity; incremental = post-window minus baseline; attributed=487,HIGH,channel=youtube; status=live; tag=; source=sheets
2026-03-20,youtube,video,Tom Edwards AI,1dbfd8ab-edb6-4fa7-ac28-11a0f134d565,Dedicated video: Tom Edwards AI 2026-03-20,,,,,,,https://www.youtube.com/watch?v=bEy_Trl7-5k,,,USD,1000,184,,,0,,,,184,,,,,,1199,334,,activities + activity_uplifts,campaign,Dedicated video activity; incremental = post-window minus baseline; attributed=487,HIGH,channel=youtube; status=live; tag=; source=sheets
2026-03-21,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,54.1,1599,,,5,5,0.003127,10.8200,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-03-21,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,17.85,894,,,3,3,0.003356,5.9500,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-03-21,linkedin,paid_social,,urn:li:sponsoredCampaign:570916084,KV_Meta ads_03/26_Retargeting_UK/NA_Warm,,,,,,,,,,USD,25.34,1211,,,5,5,0.004129,5.0680,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=0; comments=0; shares=0
2026-03-21,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,169.4,1418,,,141,,0.099436,1.2014,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-03-21,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,135.34,1795,,,174,3,0.096936,0.7778,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=4; comments=0; shares=0
2026-03-21,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,74.56,1370,,,3,1,0.002190,24.8533,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=1; comments=0; shares=0
2026-03-21,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,51.49,2076,,,8,1,0.003854,6.4363,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-03-21,linkedin,paid_social,,urn:li:sponsoredCampaign:564506834,KV_Video TL ads_03/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,98.18000000000002,825,,,9,,0.010909,10.9089,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-03-21,linkedin,paid_social,,urn:li:sponsoredCampaign:564506774,KV_Video TL ads_03/26_Sales_UK/NA_Cold,,,,,,,,,,USD,72.35000000000001,1149,,,11,,0.009574,6.5773,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-03-21,other,influencer,Growi UGC,,,,,,,,,,,,USD,,170240,,,,,,,170240,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=3305; comments=23; shares=23; saves=153; posts=27; tiktok_views=93810; ig_views=75484
2026-03-21,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,34,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-03-21,podscribe,audio,,businessbraintheentrepreneurspodcast_us_granola_711066,Business Brain - The Entrepreneurs' Podcast,,Business Brain - The Entrepreneurs' Podcast,,,,,,,,USD,0,4,4,,,,,,,,,4,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=BackBeat Media; visitors=0; visits=0
2026-03-21,podscribe,audio,,decoderwithnilaypatel_us_granola_4212,Decoder with Nilay Patel,,Decoder with Nilay Patel,,,,,,,,USD,0,40,35,,,,,,,,,40,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=2.5
2026-03-21,podscribe,audio,,earnyourhappy_us_granola_786,Earn Your Happy,,Earn Your Happy,,,,,,,,USD,72.37,1108,422,,,,,,,,,1108,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=2; visits=3
2026-03-21,podscribe,audio,,goodguys_us_granola_2228030,Good Guys,,Good Guys,,,,,,,,USD,0,1161,1135,,,,,,,,,1161,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=1; visits=1
2026-03-21,podscribe,audio,,negotiateanything_us_granola_11861,Negotiate Anything,,Negotiate Anything,,,,,,,,USD,74.1,2470,1710,,,,,,,,,2470,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=2; visits=4
2026-03-21,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,213,163,,,,,,,,,213,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=2; visits=3
2026-03-21,podscribe,audio,,profgmarkets_us_granola_2378129,Prof G Markets,,Prof G Markets,,,,,,,,USD,0,2178,2126,,,,,,,,,2178,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=17.5; visits=27.8
2026-03-21,podscribe,audio,,stackingbenjamins_us_granola_1654,Stacking Benjamins,,The Stacking Benjamins Show,,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Cumulus Media; visitors=1; visits=1
2026-03-21,podscribe,audio,,successstorywithscottclary_us_granola_185942,Success Story with Scott Clary,,Success Story with Scott D. Clary,,,,,,,,USD,0,30521,23299,,,,,,,,,30521,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=9; visits=12
2026-03-21,podscribe,audio,,theaixrpodcast_us_granola_1235332,The AI XR Podcast,,The AI XR Podcast,,,,,,,,USD,43.18,1012,42,,,,,,,,,1012,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=True Native Media; visitors=0; visits=0
2026-03-21,podscribe,audio,,themindsofmadnesstruecrimestories_us_granola_1729,The Minds of Madness - True Crime Stories,,The Minds of Madness - True Crime Stories,,,,,,,,USD,0,247,245,,,,,,,,,247,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Audioboom; visitors=5; visits=5
2026-03-21,podscribe,audio,,thenextbigidea_us_granola_20076,The Next Big Idea,,The Next Big Idea,,,,,,,,USD,150.75,1593,1116,,,,,,,,,1593,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=2; visits=3
2026-03-21,podscribe,audio,,theskinnyconfidentialhimandhershow_us_granola_448,The Skinny Confidential Him And Her Show,,The Bossticks,,,,,,,,USD,0,3515,3502,,,,,,,,,3515,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=3; visits=3.2
2026-03-21,podscribe,audio,,thevergecast_us_granola_2516,The Vergecast,,The Vergecast,,,,,,,,USD,0,835,242,,,,,,,,,835,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=0; visits=0
2026-03-21,podscribe,audio,,todayexplained_us_granola_2567,"Today, Explained",,"Today, Explained",,,,,,,,USD,0,13092,12674,,,,,,,,,13092,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=12.5; visits=17.7
2026-03-22,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,54.1,937,,,5,5,0.005336,10.8200,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=2; comments=0; shares=0
2026-03-22,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,41.65,1351,,,7,7,0.005181,5.9500,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-03-22,linkedin,paid_social,,urn:li:sponsoredCampaign:570916084,KV_Meta ads_03/26_Retargeting_UK/NA_Warm,,,,,,,,,,USD,0,1,,,0,,0.000000,,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=0; comments=0; shares=0
2026-03-22,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,145.8,1259,,,160,2,0.127085,0.9113,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-03-22,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,102.67,1478,,,154,2,0.104195,0.6667,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=6; reactions=1; comments=1; shares=1
2026-03-22,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,60.83,1258,,,0,,0.000000,,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=2; reactions=0; comments=0; shares=0
2026-03-22,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,41.49,3581,,,9,2,0.002513,4.6100,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-03-22,linkedin,paid_social,,urn:li:sponsoredCampaign:564506834,KV_Video TL ads_03/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,80.1499999999999,841,,,6,,0.007134,13.3583,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-03-22,linkedin,paid_social,,urn:li:sponsoredCampaign:564506774,KV_Video TL ads_03/26_Sales_UK/NA_Cold,,,,,,,,,,USD,62.41999999999999,932,,,9,,0.009657,6.9356,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=2; reactions=0; comments=0; shares=0
2026-03-22,newsletter,newsletter,The Leverage,8b021518-f588-4d68-88f7-c1b1f54623b1,Primary placement: The Leverage 2026-03-22,,,,,,,,,,USD,2000,,,,0,,,,,,,,,,0,0,,activities + activity_uplifts,campaign,Primary placement activity; incremental = post-window minus baseline; attributed=0,LOW,channel=newsletter; status=booked; tag=; source=sheets
2026-03-22,other,influencer,Growi UGC,,,,,,,,,,,,USD,,245663,,,,,,,245663,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=2245; comments=22; shares=10; saves=95; posts=30; tiktok_views=62839; ig_views=182345
2026-03-22,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,31,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-03-22,podscribe,audio,The Minds of Madness - True Crime Stories,4d9e5830-b154-534f-ee61-2daaa24debb5,baked-in: The Minds of Madness - True Crime Stories 2026-03-22,,,,,,,,,,USD,1760,,,,0,,,,,,,,,,105,93,,activities + activity_uplifts,campaign,baked-in activity; incremental = post-window minus baseline; attributed=28,LOW,channel=podcast; status=live; tag=; source=podscribe
2026-03-22,podscribe,audio,,businessbraintheentrepreneurspodcast_us_granola_711066,Business Brain - The Entrepreneurs' Podcast,,Business Brain - The Entrepreneurs' Podcast,,,,,,,,USD,0,75,75,,,,,,,,,75,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=BackBeat Media; visitors=0; visits=0
2026-03-22,podscribe,audio,,decoderwithnilaypatel_us_granola_4212,Decoder with Nilay Patel,,Decoder with Nilay Patel,,,,,,,,USD,0,0,,,,,,,,,,0,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Vox Media Podcast Network; visitors=1.2; visits=1.2
2026-03-22,podscribe,audio,,earnyourhappy_us_granola_786,Earn Your Happy,,Earn Your Happy,,,,,,,,USD,54.15,829,368,,,,,,,,,829,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=YAP Media; visitors=2; visits=2
2026-03-22,podscribe,audio,,goodguys_us_granola_2228030,Good Guys,,Good Guys,,,,,,,,USD,0,1014,1014,,,,,,,,,1014,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Dear Media; visitors=0; visits=0
